app_name,release_date,item_id,precio
Dracula 4 and  5 - Special Steam Edition,2014-05-29,279560,7.99
Europa Universalis IV: Wealth of Nations E-book,2014-05-29,304590,1.99
Europa Universalis IV: Trade Nations Unit Pack,2014-05-29,279622,1.99
Expansion - Europa Universalis IV: Wealth of Nations,2014-05-29,279620,9.99
Europa Universalis IV: Muslim Ships Unit Pack,2014-05-29,279621,1.99
Arma 3 DLC Bundle 1,2014-05-29,304400,19.99
RPG Maker VX Ace - Royal Tiles Resource Pack,2014-05-29,291473,9.99
Arma 3 Karts,2014-05-29,288520,1.99
Anomaly Defenders,2014-05-29,294750,9.99
CAPSULE,2012-02-14,303940,4.99
Where is my Heart?,2014-05-29,244950,7.99
Euro Truck Simulator 2 - Flip Paint Designs,2014-05-29,301180,1.99
Strata,2014-05-29,286380,3.99
HTR+ Slot Car Simulation,2014-05-29,288650,6.99
Putt-Putt® Joins the Circus,2000-12-31,294690,6.99
Spirited Heart Deluxe,2011-09-01,293920,19.99
Agarest Zero - DLC Bundle #3,2014-05-29,281602,4.99
El Starter Pack 2.0,2014-05-29,304490,9.99
El Adventurer Pack 2.0,2014-05-29,304491,39.99
Defense Zone 2,2014-05-30,295630,2.99
GearCity,2014-05-30,285110,16.99
The Forest,2014-05-30,242760,14.99
Battle Mages,2003-11-27,302470,3.99
State of Decay - Lifeline,2014-05-30,259041,6.99
The Fall,2014-05-30,290770,9.99
SPORT1 Live : Duel,2014-05-30,301250,4.99
Kill Fun Yeah,2014-05-30,301360,9.99
The Campaign Series: Fall Weiss,2014-05-30,283020,14.99
Dysan the Shapeshifter,2014-06-06,303410,1.99
EPOCH,2014-06-05,270510,9.99
Eador. Masters of the Broken World - Allied Forces,2014-06-05,303730,3.99
Enigmatis 2: The Mists of Ravenwood,2013-09-25,284770,9.99
The Happy Hereafter,2013-10-02,306200,3.99
300 Dwarves,2013-06-17,301730,6.99
Richard & Alice,2014-06-05,279260,5.99
Galactic Arms Race,2014-05-31,249610,2.99
Nether: Resurrected,2014-06-05,247730,4.99
Kill The Bad Guy,2014-05-28,293940,9.99
BIT.TRIP FLUX,2014-06-05,205090,9.99
BIT.TRIP FLUX Soundtrack,2014-06-05,205093,5.99
Ludwig,2014-06-06,263120,9.99
Lifeless Planet Premier Edition,2014-06-06,261530,19.99
Electronic Super Joy: Groove City,2014-06-06,301460,4.99
Railroad X,2014-06-09,251020,39.99
Dead Bits (Soundtrack),2014-06-09,306160,0.99
US Diesel Locomotives - Set 1,2014-06-09,267680,13.99
US Diesel Locomotives - Set 2,2014-06-09,275170,13.99
Magicite,2014-06-09,268750,9.99
"Modelset 1 - Railstation, Houses, Barn",2014-06-09,275171,13.99
Shadows on the Vatican Act I: Greed,2014-06-10,286360,6.99
Castle: Never Judge a Book by its Cover,2013-07-09,301740,9.99
Rocksmith® 2014 – Bill Withers - “Ain’t No Sunshine”,2014-06-10,294929,2.99
Rocksmith® 2014 – Roy Buchanan - “Sweet Dreams”,2014-06-10,294930,2.99
Munin,2014-06-10,281750,4.99
Rocksmith® 2014 – James Gang - “Funk #49”,2014-06-10,294931,2.99
Echo of the Wilds,2014-06-10,305780,8.99
Reversion - The Escape (1st Chapter),2012-03-21,270570,0.99
Enemy Front,2014-06-10,256190,29.99
Smooth Operators,2013-01-14,262900,2.99
Infinite Game Works Episode 0,2014-06-10,302290,12.99
Spy Chameleon - RGB Agent,2014-06-11,297490,4.99
Faery - Legends of Avalon,2014-06-16,303790,9.99
A Wizard's Lizard,2014-06-16,280040,9.99
DubWars Demo,2014-06-16,309890,0.0
Bot Colony,2014-06-16,263040,14.99
Xenonauts,2014-06-16,223830,24.99
Stick RPG 2: Director's Cut,2011-04-19,307640,19.99
Fancy Skulls,2014-06-16,307090,8.99
Canyon Capers - Rio Fever,2014-06-16,307390,1.99
XenoRaptor,2014-06-16,298280,9.99
Black Mirror I,2003-10-17,292930,9.99
Rush for Glory,2014-06-16,303470,14.99
PAYDAY 2: The Big Bank Heist,2014-06-17,306690,0.0
Cities in Motion 2: Players Choice Vehicle Pack,2014-06-17,306170,4.99
Rocksmith® 2014 – Godsmack - “Awake”,2014-06-17,294934,2.99
Rocksmith® 2014 – Godsmack - “I Stand Alone”,2014-06-17,294936,2.99
Rocksmith® 2014 – Godsmack - “Cryin’ Like a Bitch”,2014-06-17,294935,2.99
Rocksmith® 2014 – Godsmack - “Love-Hate-Sex-Pain”,2014-06-17,294937,2.99
Heroes Rise: The Prodigy Demo,2012-07-13,305450,0.0
Heroes Rise: The Hero Project,2013-09-20,304290,6.99
Fantasy Grounds - 3.5E/PFRPG 1 on 1 Adventure #3 The Forbidden Hills,2014-06-17,308140,7.99
Beyond Space Remastered Edition,2014-06-16,297100,4.99
The Few,2014-06-18,300320,7.99
Heroes Rise: The Hero Project Demo,2013-09-20,305440,0.0
GP20 Burlington Northern Add-on Livery,2009-01-01,222570,4.99
Pro Cycling Manager 2014,2014-06-19,255260,9.99
Call of Duty®: Ghosts - Bling Pack,2014-06-19,295430,1.99
Call of Duty®: Ghosts - Astronaut Special Character,2014-06-19,295437,1.99
Call of Duty®: Ghosts - Spectrum Pack,2014-06-19,295436,1.99
Call of Duty®: Ghosts - Heavy Metal Pack,2014-06-19,295434,1.99
Call of Duty®: Ghosts - Koi Pack,2014-06-19,295433,1.99
Call of Duty®: Ghosts - Fitness Pack,2014-06-19,295432,1.99
Call of Duty®: Ghosts - Extinction Pack,2014-06-19,295431,1.99
"""Precisely Calibrated Stringstick"" Bow",2014-06-19,308162,0.0
Call of Duty®: Ghosts - Unicorn Pack,2014-06-19,295435,1.99
"""Unstable Anomaly"" Sword",2014-06-19,308161,0.0
"""Toy Knife"" Dagger",2014-06-19,308160,0.0
"""Lethargic Sentience"" Wand",2014-06-19,308164,0.0
"""Barely Attuned Magic Thingy"" Staff",2014-06-19,308163,0.0
RIFT: Upgrade Bundle Pack,2014-06-19,310260,59.99
RIFT: Glory of the Ascended Pack,2014-06-19,310280,99.99
RIFT: Classic Collector’s Pack,2014-06-19,310240,39.99
RIFT: Laethys' Fortune Pack,2014-06-19,310300,149.99
MotoGP™14,2014-06-20,256390,19.99
MotoGP™14 Laguna Seca Red Bull US Grand Prix,2014-06-20,297960,2.99
The Banner Saga - Mod Content,2014-06-20,306850,0.0
Company of Heroes 2 - The Western Front Armies,2014-06-23,260309,19.99
ZAMB! Biomutant Extermination,2014-06-20,284580,4.99
CoH 2 - The Western Front Armies: US Forces,2014-06-23,287370,12.99
GRID Autosport - High Res Texture Pack,2014-06-24,295100,0.0
CoH 2 - The Western Front Armies: Oberkommando West,2014-06-23,287371,12.99
MotoGP™14 Season Pass,2014-06-20,297950,5.99
Rocksmith® 2014 – The Surfaris - “Wipe Out”,2014-06-24,294940,2.99
Rocksmith® 2014 – The Ventures - “Walk Don’t Run”,2014-06-24,294941,2.99
Rocksmith® 2014 – Dick Dale and His Del-Tones - “Misirlou”,2014-06-24,294942,2.99
Rocksmith® 2014 – Surf Rock Song Pack,2014-06-24,294958,7.99
GRID Autosport - Black Edition Pack,2014-06-24,282090,4.99
Sniper Elite 3 - Camouflage Weapons Pack,2014-06-27,305181,3.99
Sniper Elite 3 - Hunter Weapons Pack,2014-06-27,305182,3.99
Sniper Elite 3 - Allied Reinforcements Outfit Pack,2014-06-27,305187,8.99
Divinity: Original Sin (Classic),2014-06-30,230230,39.99
Spoiler Alert,2014-06-30,283230,2.99
Euro Truck Simulator 2 - Polish Paint Jobs Pack,2014-06-30,304020,0.99
Euro Truck Simulator 2 - Canadian Paint Jobs Pack,2014-07-01,304213,0.99
Warface,2014-07-01,291480,0.0
Triblaster,2014-07-01,303880,2.99
Talisman - Character Pack #6 - Gambler,2014-07-01,267771,1.99
Momodora III,2014-07-01,302790,1.99
GG1 PRR Silver Add-on Livery,2009-01-01,256529,4.99
Monsters Ate My Birthday Cake,2014-07-01,297590,7.99
Fantasy Grounds - PFRPG Compatible Adventure: Cipactli's Maw - One on One Adventure #15,2014-07-01,311920,5.99
Fantasy Grounds - PFRPG Compatible Adventure: The Lost City of Bransik - One on One Adventure #16,2014-07-01,311921,5.99
Contraption Maker,2014-07-07,241240,7.99
Survivor Squad Demo,2014-07-02,313030,0.0
Claire,2014-07-07,252830,9.99
Bounders and Cads,2013-01-13,312020,1.99
Q*bert: Rebooted,2014-07-01,285960,4.99
Deponia: The Complete Journey,2014-07-08,292910,39.99
Cult of the Wind,2014-06-30,293840,9.99
Reversion - The Meeting (2nd Chapter),2013-03-12,281060,4.99
MouseCraft,2014-07-08,252750,9.99
Fantasy Grounds - PFRPG The Breaking of Forstor Nagar,2014-07-08,313520,9.99
Rocksmith® 2014 – The Libertines - “Can’t Stand Me Now”,2014-07-08,294960,2.99
Rocksmith® 2014 – The Libertines - “What Katie Did”,2014-07-08,294961,2.99
Rocksmith® 2014 – The Libertines - “Don’t Look Back Into The Sun”,2014-07-08,294959,2.99
Rocksmith® 2014 – The Libertines Song Pack,2014-07-08,294962,7.99
House of 1000 Doors: The Palm of Zoroaster Collector's Edition,2012-12-19,302120,9.99
Namariel Legends: Iron Lord Premium Edition,2013-06-05,302730,6.99
Heroes Rise: HeroFall Demo,2014-07-11,313920,0.0
Evil Pumpkin: The Lost Halloween,2014-07-11,300360,9.99
Gunship!,2000-03-28,286730,6.99
Retrobooster,2014-07-11,310830,14.99
Exodus,2013-06-01,313960,0.99
Rooms: The Main Building,2014-07-11,304500,9.99
Necronomicon: The Dawning of Darkness,2001-06-09,302390,4.99
X-Plane 10 Global - 64 Bit - Europe Scenery,2014-07-14,294560,0.0
X-Plane 10 Global - 64 Bit - Africa Scenery,2014-07-14,298620,0.0
X-Plane 10 Global - 64 Bit - Asia Scenery,2014-07-14,310410,0.0
X-Plane 10 Global - 64 Bit - Australia Scenery,2014-07-14,310420,0.0
X-Plane 10 Global - 64 Bit,2014-07-14,292180,771.71
X-Plane 10 Global - 64 Bit - North America Scenery,2014-07-14,310430,0.0
X-Plane 10 Global - 64 Bit - South America Scenery,2014-07-14,310440,0.0
Pivvot,2014-07-14,293900,4.99
Tales of Adventure 2,2014-07-11,312220,9.99
Expansion - Europa Universalis IV: Res Publica,2014-07-16,279623,4.99
Europa Universalis IV: Republican Music Pack,2014-07-16,310030,1.99
Europa Universalis IV: Indian Ships Unit Pack,2014-07-16,295222,1.99
The Nightmare Cooperative,2014-07-16,310070,4.99
Magic 2015 - Duels of the Planeswalkers,2014-07-16,255420,9.99
Hero Siege - The Karp of Doom,2014-07-16,307800,2.99
Steel & Steam: Episode 1,2014-07-16,310450,0.0
Of Guards And Thieves,2016-12-07,302590,0.0
EVGA Precision XOC,2014-09-19,268850,0.0
Europa Universalis IV: Indian Subcontinent Unit Pack,2014-07-16,295221,1.99
Hidden in Plain Sight,2014-07-16,303590,5.99
Scooby Doo! & Looney Tunes Cartoon Universe: Adventure,2014-07-16,294280,19.99
Rulers of Nations,2014-07-16,311040,19.99
Innistrad Card Collection,2014-07-16,265141,4.99
Theros Card Collection,2014-07-16,265142,4.99
Wildlife Park 2,2006-05-12,304350,6.99
Rocksmith® 2014 – The Doobie Brothers - “China Grove”,2014-07-22,294965,2.99
Sniper Elite 3 - Save Churchill Part 1: In Shadows,2014-07-17,312680,6.99
Sniper Elite 3 - Patriot Weapons Pack,2014-07-17,305183,3.99
Wildlife Park 2 - Crazy Zoo,2007-03-30,306480,3.99
Wildlife Park 2 - Fantasy,2013-11-15,307990,0.99
Wildlife Park 2 - Dino World,2012-03-30,307930,3.99
Wildlife Park 2 - Farm World,2010-11-19,307920,3.99
Wildlife Park 2 - Horses,2007-10-12,307770,3.99
Pixel Hunter,2014-07-18,313040,2.99
Wildlife Park 2 - Kitz (fawn),2011-12-02,306180,19.99
Wildlife Park 2 - Marine World,2007-08-31,307900,3.99
Wildlife Park 2 - Domestic Animals,2012-11-09,308300,0.99
Point Perfect,2014-07-17,303840,4.99
The Forgotten Ones,2014-07-16,314280,0.0
Heileen 3: New Horizons,2012-12-12,305490,24.99
Heileen 3 Bonus Content,2014-07-17,307500,0.99
Detective Case and Clown Bot in: Murder in the Hotel Lisbon,2014-07-17,297290,5.99
Pressured,2014-07-18,292620,2.99
Hero Siege - The Karp of Doom (Digital Collector's Edition),2014-07-18,312290,4.99
Toxic Bunny HD,2014-07-18,305010,5.99
The Cameron Files: The Secret at Loch Ness,2001-11-01,302170,2.99
Brink of Consciousness: Dorian Gray Syndrome Collector's Edition,2012-07-01,302130,9.99
Ghostship Aftermath,2014-07-18,280890,9.99
Lantern Forge,2014-07-18,314380,9.99
Undead Overlord,2014-07-18,291370,14.99
Obludia,2014-07-18,314290,4.99
Time of Fury,2014-07-18,303910,19.99
Smugglers 5 DLC: The Smugglers Guild,2014-07-18,314400,3.99
Blade Symphony Original Soundtrack,2014-07-21,301600,1.99
AR-K,2014-07-21,269890,7.99
OMSI 2 Add-on AI-Articulated Bus for Vienna,2014-07-21,311020,0.0
Sokobond,2014-07-21,290260,9.99
Data Hacker: Initiation,2014-07-21,311860,2.99
My Ex-Boyfriend the Space Tyrant,2014-07-21,312970,14.99
Freedom Planet,2014-07-21,248310,14.99
DARK SOULS™ II Crown of the Sunken King,2014-07-22,271942,9.99
Dungeon Defenders Eternity,2014-07-22,302270,19.99
Nicole Bonus Content,2014-07-25,309940,0.99
Fantasy Grounds - PFRPG Rite Publishing's Adventure Quarterly #5,2014-07-22,315630,9.99
Dark Horizons: Mechanized Corps,2014-07-22,266470,14.99
Influent DLC - Pусский [Learn Russian],2014-07-22,297840,4.99
DARK SOULS™ II - Season Pass,2014-07-22,284450,24.99
Velvet Sundown,2014-07-22,307290,0.0
Naviros Fashionista pack,2014-07-22,303251,0.0
Naviros Beginner pack,2014-07-22,303250,0.0
GRID Autosport - Best of British Pack,2014-07-22,289020,2.99
Third Eye Crime,2014-07-23,301420,4.99
GRID Autosport - Premium Garage Pack,2014-07-23,282092,6.99
Machines At War 3,2014-07-23,303860,14.99
Fantasy Grounds - PFRPG The Reaping Stone,2014-07-23,315730,12.99
CoH 2 - US Forces Commander: Rifle Company,2014-07-23,297512,3.99
CoH 2 - OKW Commander: Elite Armor Doctrine,2014-07-23,297513,3.99
CoH 2 - US Forces Commander: Recon Support Company,2014-07-23,297510,3.99
CoH 2 - US Forces Commander: Mechanized Company,2014-07-23,297511,3.99
CoH 2 - OKW Commander: Fortifications Doctrine,2014-07-23,297515,3.99
Defiance: VBI Ultimate Pack,2014-06-04,304082,99.99
Commander: The Great War,2012-11-12,312350,29.99
Vertical Drop Heroes HD,2014-07-25,311480,6.99
Selknam Defense,2014-07-25,306260,4.99
The Room,2014-07-28,288160,4.99
Proxy Blade Zero,2014-07-28,313980,4.99
Fantasy Grounds - PFRPG: BASIC1 - A Learning Time,2014-07-28,316490,5.99
Rodina,2014-07-28,314230,14.99
Fantasy Grounds - PFRPG: BASIC2 - A Frightful Time,2014-07-28,316491,5.99
Us and the Game Industry,2014-07-28,360290,4.99
Rodina Soundtrack,2014-07-28,316360,4.99
Trials Fusion - Riders of the Rustlands,2014-07-29,311550,4.99
Rodina Demo,2014-07-28,316050,0.0
Black Ice Original Soundtrack - Level One,2014-07-28,316680,4.99
The Legend of Heroes: Trails in the Sky,2014-07-29,251150,19.99
Time Mysteries 2: The Ancient Spectres,2011-11-04,313650,9.99
Call of Duty®: Ghosts - Bling Character Pack,2014-07-31,309872,1.99
Top Hat,2014-07-31,315940,0.99
Guns and Robots - Starter Pack,2014-08-04,316710,9.99
Crazy Plant Shop,2014-08-04,292200,4.99
The Tower,2015-08-15,310870,2.99
Jet Gunner,2014-08-04,314250,0.99
The Expendabros,2014-08-05,312990,0.0
Sacred 3,2014-08-05,247950,14.99
Rocksmith® 2014 – Biffy Clyro - “Black Chandelier”,2014-08-05,294972,2.99
Rocksmith® 2014 – Biffy Clyro - “Stingin’ Belle”,2014-08-05,294976,2.99
Rocksmith® 2014 – Biffy Clyro - “Bubbles”,2014-08-05,294973,2.99
GRID Autosport - Coupé Style Pack,2014-08-05,289021,2.99
The Counting Kingdom,2014-08-05,302750,6.99
Rocksmith® 2014 – Biffy Clyro - “Many of Horror”,2014-08-05,294974,2.99
Road Not Taken,2014-08-05,293740,14.99
Rocksmith® 2014 – Biffy Clyro - “Mountains”,2014-08-05,294975,2.99
Fantasy Grounds - Deadlands Noir,2014-08-06,317830,9.99
Orbital Gear,2014-08-07,298520,9.99
Ultra Street Fighter® IV Digital Upgrade,2014-08-07,301660,14.99
Naviros Samurai Pack,2014-08-07,317430,0.0
Graviteam Tactics: Shilovo 1942,2014-08-07,313280,14.99
Cricket Captain 2014,2014-08-08,307980,9.99
DCS: F-86F Sabre,2014-08-08,306240,49.99
The Terminal 2,2014-08-08,313620,4.99
GamersGoMakers,2014-08-08,314320,9.99
Echelon: Wind Warriors,2004-02-03,311100,3.99
War on Folvos,2006-09-25,317380,3.99
Victory At Sea,2014-08-08,298480,24.99
Frontline : Road to Moscow,2014-08-08,306620,9.99
Psichodelya,2014-08-08,301680,6.99
Wyv and Keep: The Temple of the Lost Idol,2014-08-08,263960,14.99
Train Simulator: Liverpool-Manchester Route Add-On,2014-08-14,258653,19.99
Another Perspective,2014-08-08,305920,5.99
Morphopolis,2014-08-14,314020,3.99
Collector's Edition DLC,2014-08-14,310600,9.99
Train Simulator: BR Regional Railways Class 101 DMU Add-On,2014-08-14,277736,7.99
Sniper Elite 3 - Eastern Front Weapons Pack,2014-08-15,305186,3.99
Mega Coin Squad,2014-08-15,312510,14.99
Aritana and the Harpy's Feather,2014-08-15,314360,9.99
Heavy Fire: Afghanistan,2014-08-15,305980,2.99
Aritana and the Harpy's Feather Demo,2014-08-15,316100,0.0
Pixeluvo,2014-08-14,314500,34.99
Kick-Ass 2,2014-08-15,304170,19.99
Divine Souls F2P MMO,2014-08-15,300040,0.0
Platypus II,2007-03-17,319180,6.99
Advanced Tactics Gold,2011-04-12,310390,29.99
Platypus,2004-06-02,307340,6.99
Nux,2006-12-26,307350,6.99
Stonerid,2013-12-18,315920,4.99
DW8XLCE - NEW STAGE & CAMP SYMBOL PACK,2014-08-20,316867,19.99
DW8XLCE - WEAPON SYSTEM & UPGRADE PACK,2014-08-20,316864,13.99
DW8XLCE - WEAPON SYSTEM PACK,2014-08-20,316865,5.99
DW8XLCE - NEW STAGE & ANIMAL PACK,2014-08-20,316866,15.99
DW8XLCE - JAPANESE VOICE OPTION,1900-01-01,316869,0.0
DW8XLCE - ORIGINAL COSTUME PACK,2014-08-20,316863,21.99
Freedom Planet - Official Soundtrack,2014-07-21,316560,6.99
Sniper Elite 3 - Save Churchill Part 2: Belly of the Beast,2014-08-21,312690,6.99
Heroes & Legends: Conquerors of Kolhar,2014-08-21,306950,9.99
Guacamelee! Super Turbo Championship Edition,2014-08-21,275390,14.99
Jamsouls,2014-08-24,314460,3.99
Max Gentlemen,2014-08-21,257710,0.0
Fantasy Grounds - PFRPG: U1: Dark Days in Stoneholme,2014-08-21,319880,5.99
Shadowgate (2014),2014-08-21,294440,14.99
Taxi,2014-08-22,315550,4.99
Dusk 12,2009-08-28,317970,3.99
Character Creator - Graphics Pack,2014-08-22,316630,5.99
Space Galaxy - Graphics Pack,2014-08-22,316620,14.99
Commando Jack,2014-08-22,299260,9.99
Curse: The Eye of Isis,2003-10-24,302210,2.99
Cubesis,2014-08-22,318440,4.99
Cannons Lasers Rockets,2014-02-04,265770,0.0
Deep Under the Sky,2014-08-22,315650,9.99
Dark Scavenger Demo,2014-08-22,318780,0.0
Bravada Demo,2014-08-25,316090,0.0
Super Time Force Ultra,2014-08-25,250700,14.99
Amerzone: The Explorer’s Legacy,2001-08-01,302190,4.99
The Journey Down: Chapter Two,2014-08-25,262850,19.99
Biglands: A Game Made By Kids,2014-08-25,316740,4.99
Super Time Force Ultra - Soundtrack,2014-08-25,317350,7.99
Metro 2033 Redux,2014-08-25,286690,19.99
Metro: Last Light Redux,2014-08-25,287390,19.99
See No Evil,2014-08-25,313830,4.99
See No Evil - Official Soundtrack,2014-08-25,320210,0.99
DARK SOULS™ II Crown of the Old Iron King,2014-08-25,271943,9.99
Rocksmith® 2014 – Bachsmith,2014-08-26,294990,4.99
Lichdom: Battlemage,2014-08-26,261760,39.99
Airship Dragoon,2014-08-26,308380,19.99
GRID Autosport - Sprint Pack,2014-08-26,289022,5.99
Fantasy Grounds - Deadlands Noir: The Case of the Jumbo Shrimp,2014-08-26,320560,4.99
Trainz Trouble,2014-08-26,319300,4.99
Airship Dragoon Demo,2014-08-26,319620,0.0
Train Town,2014-08-26,320110,2.99
,2014-08-26,317160,0.0
Appointment With FEAR,2014-08-26,316140,4.99
Nobunaga's Ambition: Souzou - Scenario Tenkafubu,2014-08-27,297880,2.99
Zombie Driver HD Brutal Car Skins,2014-08-27,301900,0.99
"Nobunaga's Ambition: Souzou - ""Motonobu Serada"", ""Tsuru Oohouri"" Bushou Data",1900-01-01,297897,0.0
Nobunaga's Ambition: Souzou - Nobunaga Oda In-Game Face CG,1900-01-01,307330,0.0
"Nobunaga's Ambition: Souzou - ""Goemon Ishikawa"", ""Yasuke"" Bushou Data",1900-01-01,297898,0.0
"Nobunaga's Ambition: Souzou - ""Teru Kushihashi"", ""Chiyome Mochiduki"" Bushou Data",1900-01-01,297896,0.0
Fantasy Grounds - Deadlands Reloaded: Blood Drive 1,2014-08-27,320570,4.99
"Nobunaga's Ambition: Souzou - ""Nobunaga's Ambition Day"" memorial set",2014-08-28,298771,0.0
Bird Assassin,2011-02-08,312010,1.99
Nobunaga's Ambition: Souzou - Series 30th Anniversary Contents,1900-01-01,298770,0.0
Monkey Tales Games,2014-08-28,320020,14.99
Draconian Wars,2014-08-28,296590,5.99
How to Survive,2013-10-23,250400,14.99
Awesomenauts - Leon Legionnaire Skin,2014-08-28,319820,2.49
Awesomenauts - Jotunn Skølldir Skin,2014-08-28,319821,7.49
Awesomenauts - Grim Genji Skin,2014-08-28,306890,4.99
Choice of the Deathless,2013-12-20,318310,4.99
Choice of the Deathless Demo,2013-12-20,318320,0.0
GoD Factory: Wingmen,2014-08-29,262750,19.99
Power-Up,2014-02-27,312640,2.99
Millennium 3 - Cry Wolf,2014-08-29,298830,5.99
Minimum,2014-09-10,214190,0.0
Dragons and Titans - Titan Pass,2014-09-10,284500,19.99
Train Simulator: Norfolk Southern Dash8-40C Loco Add-On,2014-09-11,277732,19.99
OMSI 2 Add-on Hamburg,2014-09-10,313430,19.99
Altitude0: Lower & Faster,1900-01-01,308080,18.99
Talisman - Character Pack #8 - Apprentice Mage,2014-09-11,267774,1.99
Dwelvers,2014-09-10,276870,14.99
One Day For Ched,2014-09-12,321030,3.99
Time Mysteries 3: The Final Enigma,2013-01-13,319320,9.99
The Flying Dutchman,2014-09-12,321600,4.99
Fable Anniversary - Heroes and Villains Content Pack,2014-09-12,315151,14.99
Fable Anniversary,2014-09-12,288470,34.99
Fable Anniversary - Scythe Content Pack,2014-09-12,315150,9.99
Lords of the Black Sun,2014-09-12,246940,29.99
